Assets Type,InstanceID,Path,Tag,Description,bbox_min_meters,bbox_max_meters
IndustrialPart,IndustrialPart.n.14,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T065.usd,DNA:D_{J}(dg),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a translucent rounded electronic shell with stacked rectangular recesses, a small circular boss, and frosted plastic surfaces. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.05121999979019165, -0.018508000299334526, -0.033987000584602356)","(0.056742001324892044, 0.01824299991130829, 0.033987000584602356)"
IndustrialPart,IndustrialPart.n.15,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T066.usd,DNA:D_{J}(dh),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a thin translucent cover with stepped panel geometry, shallow rectangular reliefs, and a pale molded-plastic appearance. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.0539809986948967, -0.01618099957704544, -0.033987000584602356)","(0.0539809986948967, 0.012570000253617764, 0.033987000584602356)"
IndustrialPart,IndustrialPart.n.16,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T067.usd,DNA:D_{J}(di),"Functional Features: This object is a flange or mounting interface component. Functionally, it provides a rigid bolted connection between shafts, housings, pipes, bearings, or machine modules while helping maintain coaxial alignment and load transfer. It is suitable for motor mounts, rotary assemblies, pipeline joints, gearboxes, fixture bases, and industrial equipment frames that require repeatable assembly and accurate positioning.
Visual Features: Visually, the model presents a gray flanged hub with concentric circular rings, side grooves, a central bore, and smooth metal-like shading. The material appears to be machined metal, often aluminum or steel, with smooth circular bores, flat bolting faces, chamfered edges, and satin or polished surfaces suited to precise mounting. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.016272999346256256, -0.05394100025296211, -0.05400700122117996)","(0.023414000868797302, 0.05400500074028969, 0.053943000733852386)"
IndustrialPart,IndustrialPart.n.17,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T068.usd,DNA:D_{J}(dj),"Functional Features: This object is an electrical or circuit-related component. Functionally, it is used to connect, route, support, insulate, or protect signal and power interfaces inside industrial equipment. It is suitable for control panels, sensor modules, test fixtures, robotic tooling, automated conveyors, and mechatronic assemblies where reliable electrical contact and compact packaging are important.
Visual Features: Visually, the model presents a clear rectangular circuit component with stepped transparent walls, a vertical slot, and a small metal-like insert. The material appears to combine plastic, transparent resin, metal terminals, and insulated housings, with small connector features, smooth molded faces, and compact surfaces suited to electrical packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.06035299971699715, -0.0405299998819828, -0.02850000001490116)","(0.0455470010638237, 0.03446999937295914, 0.02850000001490116)"
IndustrialPart,IndustrialPart.n.18,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T069.usd,DNA:D_{J}(dk),"Functional Features: This object is a vacuum suction or adsorption component. Functionally, it is used to grip, seal, lift, or cushion workpieces by creating contact pressure or vacuum force. It is suitable for pick-and-place robots, packaging lines, electronics assembly, logistics sorting, glass or plastic handling, and automated feeding systems where non-destructive temporary gripping is needed.
Visual Features: Visually, the model presents a stacked gray-and-white bellows suction cup with a small threaded top post and alternating flexible rings. The material appears to mix rubber, silicone, plastic, and small metal inserts, with flexible bellows, soft contact lips, glossy or frosted surfaces, and threaded connector areas for vacuum hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.03122900053858757, -0.048643000423908234, -0.03122900053858757)","(0.03122900053858757, 0.043855998665094376, 0.031228000298142433)"
IndustrialPart,IndustrialPart.n.19,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T070.usd,DNA:D_{J}(dl),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a white rounded electronic enclosure with a long rectangular body, softened corners, and a plain smooth outer shell. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.04600000008940697, -0.026125000789761543, -0.0142000000923872)","(0.04600000008940697, 0.024728000164031982, 0.0142000000923872)"
IndustrialPart,IndustrialPart.n.20,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T071.usd,DNA:D_{J}(dm),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a gray box-like electronic housing with side mounting lugs, a bottom connector pin, and a recessed top channel. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.041558001190423965, -0.056154001504182816, -0.011566000059247017)","(0.04244200140237808, 0.03486600145697594, 0.010433999821543694)"
IndustrialPart,IndustrialPart.n.21,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T072.usd,DNA:D_{J}(dn),"Functional Features: This object is an optical, sensing, or illumination-related component. Functionally, it is used to mount, protect, guide, or expose lenses, sensors, light paths, or inspection heads for machine vision and detection tasks. It is suitable for robotic perception, quality inspection, barcode reading, alignment stations, safety sensors, and automated workcells that depend on stable optical positioning.
Visual Features: Visually, the model presents a gray ribbed optical tube with a circular front opening, rear disk flange, and repeated longitudinal grooves. The material appears to combine coated plastic, metal, and transparent lens-like elements, with smooth cylindrical apertures, dark inner openings, and clean surfaces that help control light and sensor alignment. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.030899999663233757, -0.030928999185562134, -0.02660300023853779)","(0.030959999188780785, 0.030928999185562134, 0.06375700235366821)"
IndustrialPart,IndustrialPart.n.22,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T073.usd,DNA:D_{J}(do),"Functional Features: This object is a vacuum suction or adsorption component. Functionally, it is used to grip, seal, lift, or cushion workpieces by creating contact pressure or vacuum force. It is suitable for pick-and-place robots, packaging lines, electronics assembly, logistics sorting, glass or plastic handling, and automated feeding systems where non-destructive temporary gripping is needed.
Visual Features: Visually, the model presents a dark green bellows suction cup with stacked flexible rings and a blue contact base. The material appears to mix rubber, silicone, plastic, and small metal inserts, with flexible bellows, soft contact lips, glossy or frosted surfaces, and threaded connector areas for vacuum hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.02260899916291237, 0.0, -0.043859001249074936)","(0.02260899916291237, 0.07162900269031525, 0.043859001249074936)"
IndustrialPart,IndustrialPart.n.23,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T074.usd,DNA:D_{J}(dp),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a light gray C-shaped electronic bracket with bridge-like side walls, small tabs, and open central clearance. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.036410000175237656, -0.04269000142812729, -0.012229000218212605)","(0.024929000064730644, 0.04269000142812729, 0.012771000154316425)"
IndustrialPart,IndustrialPart.n.24,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T075.usd,DNA:D_{J}(dq),"Functional Features: This object is an optical, sensing, or illumination-related component. Functionally, it is used to mount, protect, guide, or expose lenses, sensors, light paths, or inspection heads for machine vision and detection tasks. It is suitable for robotic perception, quality inspection, barcode reading, alignment stations, safety sensors, and automated workcells that depend on stable optical positioning.
Visual Features: Visually, the model presents a gray angled optical hood with a cylindrical body, diagonal cut face, and smooth metallic surface. The material appears to combine coated plastic, metal, and transparent lens-like elements, with smooth cylindrical apertures, dark inner openings, and clean surfaces that help control light and sensor alignment. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.03849999979138374, -0.038499001413583755, -0.04797700047492981)","(0.03849999979138374, 0.038499001413583755, 0.03552300110459328)"
IndustrialPart,IndustrialPart.n.25,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T076.usd,DNA:D_{J}(dr),"Functional Features: This object is a vacuum suction or adsorption component. Functionally, it is used to grip, seal, lift, or cushion workpieces by creating contact pressure or vacuum force. It is suitable for pick-and-place robots, packaging lines, electronics assembly, logistics sorting, glass or plastic handling, and automated feeding systems where non-destructive temporary gripping is needed.
Visual Features: Visually, the model presents an orange oval suction pad with layered rubber-like base and a central metal threaded insert. The material appears to mix rubber, silicone, plastic, and small metal inserts, with flexible bellows, soft contact lips, glossy or frosted surfaces, and threaded connector areas for vacuum hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.020999999716877937, -0.01422099955379963, -0.04100000113248825)","(0.020999999716877937, 0.02277900092303753, 0.04100000113248825)"
IndustrialPart,IndustrialPart.n.26,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T077.usd,DNA:D_{J}(ds),"Functional Features: This object is a vacuum suction or adsorption component. Functionally, it is used to grip, seal, lift, or cushion workpieces by creating contact pressure or vacuum force. It is suitable for pick-and-place robots, packaging lines, electronics assembly, logistics sorting, glass or plastic handling, and automated feeding systems where non-destructive temporary gripping is needed.
Visual Features: Visually, the model presents a white ribbed suction nozzle with repeated ring steps, a hollow front opening, and a short cylindrical neck. The material appears to mix rubber, silicone, plastic, and small metal inserts, with flexible bellows, soft contact lips, glossy or frosted surfaces, and threaded connector areas for vacuum hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.02160000056028366, -0.021599000319838524, -0.04349299892783165)","(0.02160000056028366, 0.021599000319838524, 0.036906998604536057)"
IndustrialPart,IndustrialPart.n.27,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T078.usd,DNA:D_{J}(dt),"Functional Features: This object is an optical, sensing, or illumination-related component. Functionally, it is used to mount, protect, guide, or expose lenses, sensors, light paths, or inspection heads for machine vision and detection tasks. It is suitable for robotic perception, quality inspection, barcode reading, alignment stations, safety sensors, and automated workcells that depend on stable optical positioning.
Visual Features: Visually, the model presents a silver optical channel or guide rail with folded vertical walls, open center, and extruded aluminum-like faces. The material appears to combine coated plastic, metal, and transparent lens-like elements, with smooth cylindrical apertures, dark inner openings, and clean surfaces that help control light and sensor alignment. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.023562999442219734, -0.03999999910593033, -0.017237000167369843)","(0.023562999442219734, 0.03999999910593033, 0.024762999266386032)"
IndustrialPart,IndustrialPart.n.28,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T079.usd,DNA:D_{J}(du),"Functional Features: This object is a vacuum suction or adsorption component. Functionally, it is used to grip, seal, lift, or cushion workpieces by creating contact pressure or vacuum force. It is suitable for pick-and-place robots, packaging lines, electronics assembly, logistics sorting, glass or plastic handling, and automated feeding systems where non-destructive temporary gripping is needed.
Visual Features: Visually, the model presents a blue-white bellows suction cup with a hexagonal upper connector, central threaded post, and stacked flexible rings. The material appears to mix rubber, silicone, plastic, and small metal inserts, with flexible bellows, soft contact lips, glossy or frosted surfaces, and threaded connector areas for vacuum hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.02800000086426735, -0.03603599965572357, -0.03500000014901161)","(0.02800000086426735, 0.04196399822831154, 0.03500000014901161)"
